pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-406 b,K2-406,0,CONFIRMED,Christiansen et al. 2022,1,1,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,22.549406,0.001377,-0.001433,0,,,,,4.602,0.311,-0.292,0,0.41056365,0.02774561,-0.02605054,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5784,138,-138,0,0.961,0.058,-0.054,0,0.798,0.339,-0.245,0,-0.038,0.235,-0.235,0,[Fe/H],4.374,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h23m32.93s,230.8872242,-25d22m14.21s,-25.3706149,85.3751,0.6239,-0.6151,9.465,0.004,-0.004,8.033,0.033,-0.033,9.49379,0.000266,-0.000266,11/19/2021,2021-12,11/19/2021
K2-406 b,K2-406,1,CONFIRMED,Christiansen et al. 2022,1,1,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,22.549406,0.001377,-0.001433,0,,,,,4.602,0.311,-0.292,0,0.41056365,0.02774561,-0.02605054,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5784,138,-138,0,0.961,0.058,-0.054,0,0.798,0.339,-0.245,0,-0.038,0.235,-0.235,0,[Fe/H],4.374,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h23m32.93s,230.8872242,-25d22m14.21s,-25.3706149,85.3751,0.6239,-0.6151,9.465,0.004,-0.004,8.033,0.033,-0.033,9.49379,0.000266,-0.000266,3/16/2022,2022-03,3/16/2022
K2-407 b,K2-407,0,CONFIRMED,Christiansen et al. 2022,1,2,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,4.941907,0.000661,-0.000696,0,,,,,1.283,0.097,-0.089,0,0.11446179,0.00865378,-0.00794006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5563,138,-138,0,0.927,0.058,-0.052,0,0.881,0.39,-0.267,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,11/19/2021,2021-12,11/19/2021
K2-407 b,K2-407,1,CONFIRMED,Christiansen et al. 2022,1,2,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,4.941907,0.000661,-0.000696,0,,,,,1.283,0.097,-0.089,0,0.11446179,0.00865378,-0.00794006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563,138,-138,0,0.927,0.058,-0.052,0,0.881,0.39,-0.267,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,3/16/2022,2022-03,3/16/2022
K2-407 c,K2-407,0,CONFIRMED,Christiansen et al. 2022,1,2,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,9.22453,0.001322,-0.000911,0,,,,,1.36,0.096,-0.088,0,0.12133128,0.00856456,-0.00785085,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5563,138,-138,0,0.927,0.058,-0.052,0,0.881,0.39,-0.267,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,11/19/2021,2021-12,11/19/2021
K2-407 c,K2-407,1,CONFIRMED,Christiansen et al. 2022,1,2,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,9.22453,0.001322,-0.000911,0,,,,,1.36,0.096,-0.088,0,0.12133128,0.00856456,-0.00785085,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563,138,-138,0,0.927,0.058,-0.052,0,0.881,0.39,-0.267,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,3/16/2022,2022-03,3/16/2022
K2-408 b,K2-408,1,CONFIRMED,Christiansen et al. 2022,1,1,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,20.978959,0.001305,-0.001247,0,,,,,1.677,0.118,-0.109,0,0.14961218,0.01052727,-0.00972435,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5335,138,-138,0,0.784,0.051,-0.047,0,0.813,0.368,-0.249,0,-0.171,0.235,-0.235,0,[Fe/H],4.559,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h11m40.05s,227.9168555,-17d41m03.37s,-17.6842698,162.306,1.351,-1.329,12.056,0.046,-0.046,9.978,0.021,-0.021,11.7345,0.000364,-0.000364,3/16/2022,2022-03,3/16/2022
K2-408 b,K2-408,0,CONFIRMED,Christiansen et al. 2022,1,1,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,20.978959,0.001305,-0.001247,0,,,,,1.677,0.118,-0.109,0,0.14961218,0.01052727,-0.00972435,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G7,5335,138,-138,0,0.784,0.051,-0.047,0,0.813,0.368,-0.249,0,-0.171,0.235,-0.235,0,[Fe/H],4.559,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h11m40.05s,227.9168555,-17d41m03.37s,-17.6842698,162.306,1.351,-1.329,12.056,0.046,-0.046,9.978,0.021,-0.021,11.7345,0.000364,-0.000364,11/19/2021,2021-12,11/19/2021
K2-409 b,K2-409,0,CONFIRMED,Christiansen et al. 2022,1,1,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,1.908084,0.000047,-0.000058,0,,,,,2.482,0.174,-0.158,0,0.22142959,0.01552327,-0.01409584,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5742,138,-138,0,1.228,0.077,-0.072,0,0.886,0.374,-0.271,0,-0.036,0.235,-0.235,0,[Fe/H],4.204,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h13m49.23s,228.4551125,-16d21m04.67s,-16.3512966,431.031,8.048,-7.764,12.902,0.092,-0.092,11.038,0.023,-0.023,12.6144,0.000283,-0.000283,11/19/2021,2021-12,11/19/2021
K2-409 b,K2-409,1,CONFIRMED,Christiansen et al. 2022,1,1,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,1.908084,0.000047,-0.000058,0,,,,,2.482,0.174,-0.158,0,0.22142959,0.01552327,-0.01409584,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5742,138,-138,0,1.228,0.077,-0.072,0,0.886,0.374,-0.271,0,-0.036,0.235,-0.235,0,[Fe/H],4.204,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h13m49.23s,228.4551125,-16d21m04.67s,-16.3512966,431.031,8.048,-7.764,12.902,0.092,-0.092,11.038,0.023,-0.023,12.6144,0.000283,-0.000283,3/16/2022,2022-03,3/16/2022
K2-411 b,K2-411,1,CONFIRMED,del Ser et al. 2022,1,1,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,3.2141,0.0002,-0.0002,0,0.0511,0.0021,-0.0028,0,0.9898,0.0498,-0.0486,0,0.08830419,0.00444287,-0.00433581,0,,,,,,,,,,,,,,619.038,,,0,,,,,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,5711,105,-105,0,1.375,0.068,-0.068,0,1.018,0.131,-0.131,0,0.1415,0.0152,-0.0152,0,[Fe/H],4.1693,0.074,-0.074,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h52m00.87s,58.003631,+19d23m27.56s,19.3909877,298.219,4.983,-4.825,12.27,0.103,-0.103,10.271,0.015,-0.015,11.9872,0.000161,-0.000161,11/7/2022,2022-10,11/7/2022
K2-412 b,K2-412,1,CONFIRMED,del Ser et al. 2022,1,1,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,5.9382,0.0006,-0.0004,0,0.0586,0.0032,-0.0033,0,2.116,0.105,-0.1052,0,0.1887772,0.00936749,-0.00938533,0,,,,,,,,,,,,,,243.518,,,0,,,,,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,5590,138,-138,0,0.977,0.066,-0.063,0,0.893,0.406,-0.275,0,0.014,0.235,-0.235,0,[Fe/H],4.412,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h05m02.91s,76.2621295,+21d34m48.58s,21.580162,654.085,18.368,-17.408,15.746,0.08,-0.08,12.542,0.025,-0.025,15.1491,0.000464,-0.000464,11/7/2022,2022-10,11/7/2022
K2-413 b,K2-413,1,CONFIRMED,del Ser et al. 2022,1,2,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,0.8094,0.00003,-0.00003,0,0.0117,0.0009,-0.0012,0,0.7599,0.0758,-0.0496,0,0.06779385,0.00676243,-0.00442502,0,,,,,,,,,,,,,,921.755,,,0,,,,,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,4116,138,-138,0,0.7,0.055,-0.048,0,0.808,0.364,-0.256,0,-0.205,0.235,-0.235,0,[Fe/H],4.656,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h33m40.22s,353.4175668,-07d36m43.30s,-7.6120272,285.162,3.569,-3.483,15.013,0.172,-0.172,11.86,0.026,-0.026,14.5773,0.000434,-0.000434,11/7/2022,2022-10,11/7/2022
K2-413 c,K2-413,1,CONFIRMED,del Ser et al. 2022,1,2,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,5.3301,0.0003,-0.0003,0,0.0426,0.0016,-0.0019,0,1.2327,0.0565,-0.0593,0,0.10997432,0.0050406,-0.0052904,0,,,,,,,,,,,,,,69.529,,,0,,,,,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,4116,138,-138,0,0.7,0.055,-0.048,0,0.808,0.364,-0.256,0,-0.205,0.235,-0.235,0,[Fe/H],4.656,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h33m40.22s,353.4175668,-07d36m43.30s,-7.6120272,285.162,3.569,-3.483,15.013,0.172,-0.172,11.86,0.026,-0.026,14.5773,0.000434,-0.000434,11/7/2022,2022-10,11/7/2022
K2-414 b,K2-414,1,CONFIRMED,del Ser et al. 2022,1,2,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,4.3696,0.0001,-0.0001,0,0.0487,0.0027,-0.0031,0,1.219,0.1004,-0.0731,0,0.10875208,0.0089571,-0.00652156,0,,,,,,,,,,,,,,72.113,,,0,,,,,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,4343,138,-138,0,0.732,0.055,-0.052,0,0.814,0.363,-0.251,0,-0.102,0.235,-0.235,0,[Fe/H],4.621,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h26m32.69s,351.6361913,-04d36m23.96s,-4.6066569,260.036,2.374,-2.333,14.289,0.195,-0.195,11.438,0.023,-0.023,13.9384,0.000406,-0.000406,11/7/2022,2022-10,11/7/2022
K2-414 c,K2-414,1,CONFIRMED,del Ser et al. 2022,1,2,Transit,2022,K2,Published Confirmed,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,6.669,0.0002,-0.0002,0,0.0552,0.0017,-0.0023,0,1.9287,0.063,-0.0728,0,0.17206739,0.00562049,-0.00649479,0,,,,,,,,,,,,,,56.13,,,0,,,,,0,<a refstr=DEL_SER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.2899D/abstract target=ref>del Ser et al. 2022</a>,,4343,138,-138,0,0.732,0.055,-0.052,0,0.814,0.363,-0.251,0,-0.102,0.235,-0.235,0,[Fe/H],4.621,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h26m32.69s,351.6361913,-04d36m23.96s,-4.6066569,260.036,2.374,-2.333,14.289,0.195,-0.195,11.438,0.023,-0.023,13.9384,0.000406,-0.000406,11/7/2022,2022-10,11/7/2022
K2-415 b,K2-415,0,CONFIRMED,Hirano et al. 2023,1,1,Transit,2023,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,4.017980538,1.91763E-05,-1.91763E-05,0,,,,,1.1017624,0.3346851,-0.3346851,0,0.09829283,0.02985866,-0.02985866,0,,,,,,,,,,,,,,4.644,,,0,374.41,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3166,157,-157,0,0.194357,0.005889,-0.005889,0,,,,,,,,,,5.07428,0.027277,-0.027277,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m48.37s,137.2015437,+11d51m44.10s,11.8622503,21.8182,0.0307,-0.0307,15.33,0.027,-0.027,9.899,0.023,-0.023,13.7957,0.000374,-0.000374,6/10/2024,2017-07,6/10/2024
K2-415 b,K2-415,1,CONFIRMED,Hirano et al. 2023,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,4.0179694,0.0000027,-0.0000027,0,0.027,0.00023,-0.00023,0,1.015,0.051,-0.0051,0,0.09055239,0.00454992,-0.00045499,0,7.5,,,1,0.02359764,,,1,Mass,,,,,4.82,0.45,-0.42,0,412.4,9.3,-9.3,0,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,M5 V,3173,53,-53,0,0.1965,0.0058,-0.0058,0,0.1635,0.0041,-0.0041,0,-0.13,0.18,-0.18,0,[Fe/H],5.066,0.027,-0.027,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m48.37s,137.2015437,+11d51m44.10s,11.8622503,21.8182,0.0307,-0.0307,15.33,0.027,-0.027,9.899,0.023,-0.023,13.7957,0.000374,-0.000374,3/28/2023,2023-03,3/28/2023
K2-416 b,K2-416,1,CONFIRMED,Incha et al. 2023,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,13.102,0.0026,-0.0024,0,0.088,0.01,-0.021,0,2.66,0.19,-0.14,0,0.23730971,0.01695069,-0.01248998,0,1652.707716,,,1,5.2,,,1,Mass,,,,,,,,,447,49,-49,0,0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,M V,3746,72,-72,0,0.554,0.017,-0.017,0,0.548,0.012,-0.012,0,,,,,,4.691,0.038,-0.038,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m53.08s,349.2211822,-05d12m05.41s,-5.2015032,120.311,0.605,-0.599,14.794,0.033,-0.033,10.734,0.021,-0.021,13.9468,0.000528,-0.000528,7/10/2023,2023-07,7/10/2023
K2-417 b,K2-417,1,CONFIRMED,Incha et al. 2023,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,6.535,0.0014,-0.0014,0,0.063,0.006,-0.014,0,3.31,0.14,-0.12,0,0.29529893,0.01248998,-0.0107057,0,699.2224954,,,1,2.2,,,1,Mass,,,,,,,,,558,55,-55,0,0,<a refstr=INCHA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523..474I/abstract target=ref>Incha et al. 2023</a>,M V,3861,77,-77,0,0.5776,0.004,-0.004,0,0.569,0.012,-0.012,0,,,,,,4.67,0.014,-0.014,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h20m34.02s,350.1417675,-10d02m11.72s,-10.0365901,94.0424,0.3023,-0.3003,13.909,0.077,-0.077,10.06,0.019,-0.019,13.1533,0.00059,-0.00059,7/10/2023,2023-07,7/10/2023
K2-419 A b,K2-419 A,0,CONFIRMED,Kanodia et al. 2024,2,1,Transit,2024,K2,Published Candidate,0,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,20.35954,0.00034,-0.00032,0,,,,,10.85,0.59,-0.59,0,0.968,0.053,-0.053,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3728,157,-157,0,0.539092,0.016876,-0.016876,0,0.535338,0.020869,-0.020869,0,,,,,,4.70337,0.010261,-0.010261,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m04.68s,135.0194934,+13d16m25.34s,13.2737056,268.685,3.6615,-3.6615,16.52,0.2,-0.2,12.555,0.024,-0.024,15.7336,0.000486,-0.000486,12/14/2017,2017-11,12/14/2017
K2-419 A b,K2-419 A,0,CONFIRMED,Kanodia et al. 2024,2,1,Transit,2024,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,20.35919,0.00046,-0.00046,0,,,,,11.3,3.5,-1.2,0,1.01,0.31,-0.11,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.55,0.17,-0.041,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m04.68s,135.0194934,+13d16m25.34s,13.2737056,268.685,3.6615,-3.6615,16.52,0.2,-0.2,12.555,0.024,-0.024,15.7336,0.000486,-0.000486,9/5/2019,2019-09,9/5/2019
K2-419 A b,K2-419 A,0,CONFIRMED,Kanodia et al. 2024,2,1,Transit,2024,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,20.35507391,0.00225653,-0.00225653,0,,,,,10.50799334,0.6571722,-0.6571722,0,0.93746199,0.05862908,-0.05862908,0,,,,,,,,,,,,,,3.5797,,,0,350.82,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3728,157,-157,0,0.539092,0.016876,-0.016876,0,,,,,,,,,,4.70337,0.010261,-0.010261,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h00m04.68s,135.0194934,+13d16m25.34s,13.2737056,268.685,3.6615,-3.6615,16.52,0.2,-0.2,12.555,0.024,-0.024,15.7336,0.000486,-0.000486,9/3/2024,2017-07,9/3/2024
